Store,Holidays,Temperature,CPI,Unemployment,Week,Month_Name,Season
22,0,40.58,141.0161924,7.503,5,February,Winter
22,1,35.68,141.1199827,7.503,6,February,Winter
22,0,36.25,141.2140357,7.503,7,February,Winter
22,0,39.0,141.3007857,7.503,8,February,Winter
22,0,37.47,141.3875357,7.503,9,March,Winter
22,0,41.72,141.4742857,7.503,10,March,Winter
22,0,46.06,141.55478,7.503,11,March,Winter
22,0,54.68,141.6269332,7.503,12,March,Winter
22,0,46.4,141.6990864,7.503,13,March,Winter
22,0,46.38,141.7712396,7.671,14,April,Spring
22,0,49.89,141.8433929,7.671,15,April,Spring
22,0,58.81,141.9015262,7.671,16,April,Spring
22,0,51.42,141.9596595,7.671,17,April,Spring
22,0,50.75,142.0177929,7.671,18,May,Spring
22,0,56.72,142.0759262,7.671,19,May,Spring
22,0,61.9,142.0970115,7.671,20,May,Spring
22,0,62.39,142.1032776,7.671,21,May,Spring
22,0,70.01,142.1095438,7.671,22,June,Spring
22,0,61.71,142.1158099,7.671,23,June,Spring
22,0,66.56,142.1292548,7.671,24,June,Spring
22,0,70.61,142.1606464,7.671,25,June,Spring
22,0,70.99,142.1920381,7.671,26,June,Spring
22,0,77.41,142.2234298,7.753,27,July,Summer
22,0,75.81,142.2548214,7.753,28,July,Summer
22,0,76.57,142.2337569,7.753,29,July,Summer
22,0,73.52,142.2126924,7.753,30,July,Summer
22,0,72.99,142.1916279,7.753,31,August,Summer
22,0,76.74,142.1705634,7.753,32,August,Summer
22,0,74.92,142.2157385,7.753,33,August,Summer
22,0,70.42,142.3105933,7.753,34,August,Summer
22,0,71.93,142.4054482,7.753,35,August,Summer
22,1,73.3,142.500303,7.753,36,September,Summer
22,0,66.42,142.5938833,7.753,37,September,Summer
22,0,63.38,142.6798167,7.753,38,September,Summer
22,0,62.17,142.76575,7.753,39,September,Summer
22,0,62.09,142.8516833,7.543,40,October,Fall
22,0,54.18,142.9376167,7.543,41,October,Fall
22,0,55.28,142.8633629,7.543,42,October,Fall
22,0,57.58,142.7624113,7.543,43,October,Fall
23,0,15.25,131.5279032,5.892,5,February,Winter
23,1,18.75,131.5866129,5.892,6,February,Winter
23,0,26.7,131.637,5.892,7,February,Winter
23,0,32.68,131.686,5.892,8,February,Winter
23,0,33.15,131.735,5.892,9,March,Winter
23,0,36.07,131.784,5.892,10,March,Winter
23,0,43.01,131.8242903,5.892,11,March,Winter
23,0,38.59,131.863129,5.892,12,March,Winter
23,0,40.5,131.9019677,5.435,13,April,Spring
23,0,56.82,131.9408065,5.435,14,April,Spring
23,0,44.25,131.9809,5.435,15,April,Spring
23,0,46.4,132.0226667,5.435,16,April,Spring
23,0,45.47,132.0644333,5.435,17,April,Spring
23,0,61.04,132.1062,5.435,18,May,Spring
23,0,45.33,132.152129,5.435,19,May,Spring
23,0,57.94,132.2230323,5.435,20,May,Spring
23,0,69.26,132.2939355,5.435,21,May,Spring
23,0,64.94,132.3648387,5.435,22,June,Spring
23,0,58.35,132.4357419,5.435,23,June,Spring
23,0,60.29,132.4733333,5.435,24,June,Spring
23,0,69.83,132.4976,5.435,25,June,Spring
23,0,64.76,132.5218667,5.326,26,July,Summer
23,0,77.16,132.5461333,5.326,27,July,Summer
23,0,73.94,132.5667742,5.326,28,July,Summer
23,0,70.2,132.5825806,5.326,29,July,Summer
23,0,69.71,132.5983871,5.326,30,July,Summer
23,0,70.03,132.6141935,5.326,31,August,Summer
23,0,67.43,132.63,5.326,32,August,Summer
23,0,68.65,132.6616129,5.326,33,August,Summer
23,0,63.25,132.6932258,5.326,34,August,Summer
23,0,72.91,132.7248387,5.326,35,September,Summer
23,1,63.21,132.7564516,5.326,36,September,Summer
23,0,55.3,132.7670667,5.326,37,September,Summer
23,0,57.75,132.7619333,5.326,38,September,Summer
23,0,62.07,132.7568,5.287,39,October,Fall
23,0,50.75,132.7516667,5.287,40,October,Fall
23,0,45.55,132.7633548,5.287,41,October,Fall
23,0,43.19,132.8170968,5.287,42,October,Fall
23,0,48.68,132.8708387,5.287,43,October,Fall
23,0,36.6,132.9245806,5.287,44,November,Fall
23,0,35.59,132.9783226,5.287,45,November,Fall
23,0,41.66,132.9172,5.287,46,November,Fall
23,1,34.95,132.8369333,5.287,47,November,Fall
23,0,34.3,132.7566667,5.287,48,December,Fall
23,0,20.12,132.6764,5.287,49,December,Fall
23,0,23.05,132.6804516,5.287,50,December,Fall
23,0,22.96,132.7477419,5.287,51,December,Fall
23,1,19.05,132.8150323,5.287,52,December,Fall
23,0,27.81,132.8823226,5.114,1,January,Winter
23,0,18.2,132.9510645,5.114,2,January,Winter
23,0,15.58,133.0285161,5.114,3,January,Winter
23,0,10.91,133.1059677,5.114,4,January,Winter
23,0,14.5,133.1834194,5.114,5,February,Winter
23,1,21.52,133.260871,5.114,6,February,Winter
23,0,26.6,133.3701429,5.114,7,February,Winter
23,0,17.0,133.4921429,5.114,8,February,Winter
23,0,20.67,133.6141429,5.114,9,March,Winter
23,0,29.36,133.7361429,5.114,10,March,Winter
23,0,37.28,133.8492258,5.114,11,March,Winter
23,0,29.11,133.9587419,5.114,12,March,Winter
23,0,29.44,134.0682581,4.781,13,April,Spring
23,0,36.74,134.1777742,4.781,14,April,Spring
23,0,45.51,134.2784667,4.781,15,April,Spring
23,0,39.62,134.3571,4.781,16,April,Spring
23,0,54.2,134.4357333,4.781,17,April,Spring
23,0,50.07,134.5143667,4.781,18,May,Spring
23,0,55.12,134.593,4.781,19,May,Spring
23,0,56.67,134.6803871,4.781,20,May,Spring
23,0,63.27,134.7677742,4.781,21,May,Spring
23,0,67.21,134.8551613,4.781,22,June,Spring
23,0,65.23,134.9425484,4.781,23,June,Spring
23,0,61.06,135.0837333,4.781,24,June,Spring
23,0,63.8,135.2652667,4.781,25,June,Spring
23,0,65.65,135.4468,4.584,26,July,Summer
23,0,69.92,135.6283333,4.584,27,July,Summer
23,0,69.8,135.7837419,4.584,28,July,Summer
23,0,76.74,135.8738387,4.584,29,July,Summer
23,0,69.55,135.9639355,4.584,30,July,Summer
23,0,69.53,136.0540323,4.584,31,August,Summer
23,0,69.86,136.144129,4.584,32,August,Summer
23,0,67.09,136.183129,4.584,33,August,Summer
23,0,67.04,136.2136129,4.584,34,August,Summer
23,0,65.33,136.2440968,4.584,35,September,Summer
23,1,66.04,136.2745806,4.584,36,September,Summer
23,0,60.52,136.3145,4.584,37,September,Summer
23,0,57.14,136.367,4.584,38,September,Summer
23,0,64.76,136.4195,4.584,39,September,Summer
23,0,49.0,136.472,4.42,40,October,Fall
23,0,56.79,136.5150968,4.42,41,October,Fall
23,0,52.12,136.5017742,4.42,42,October,Fall
23,0,42.57,136.4884516,4.42,43,October,Fall
23,0,39.18,136.475129,4.42,44,November,Fall
23,0,44.04,136.4618065,4.42,45,November,Fall
23,0,45.48,136.4666667,4.42,46,November,Fall
23,1,35.23,136.4788,4.42,47,November,Fall
23,0,43.6,136.4909333,4.42,48,December,Fall
23,0,36.4,136.5030667,4.42,49,December,Fall
23,0,32.99,136.5335161,4.42,50,December,Fall
23,0,27.8,136.5883871,4.42,51,December,Fall
23,1,22.3,136.6432581,4.42,52,December,Fall
24,0,22.43,131.5279032,8.326,5,February,Winter
24,1,25.94,131.5866129,8.326,6,February,Winter
24,0,31.05,131.637,8.326,7,February,Winter
24,0,33.98,131.686,8.326,8,February,Winter
24,0,36.73,131.735,8.326,9,March,Winter
24,0,42.31,131.784,8.326,10,March,Winter
24,0,46.09,131.8242903,8.326,11,March,Winter
24,0,48.87,131.863129,8.326,12,March,Winter
24,0,45.22,131.9019677,8.211,13,April,Spring
24,0,62.06,131.9408065,8.211,14,April,Spring
24,0,51.08,131.9809,8.211,15,April,Spring
24,0,51.07,132.0226667,8.211,16,April,Spring
24,0,51.48,132.0644333,8.211,17,April,Spring
24,0,66.65,132.1062,8.211,18,May,Spring
24,0,51.31,132.152129,8.211,19,May,Spring
24,0,60.44,132.2230323,8.211,20,May,Spring
24,0,69.59,132.2939355,8.211,21,May,Spring
24,0,71.99,132.3648387,8.211,22,June,Spring
24,0,64.84,132.4357419,8.211,23,June,Spring
24,0,67.17,132.4733333,8.211,24,June,Spring
24,0,74.9,132.4976,8.211,25,June,Spring
24,0,71.12,132.5218667,8.117,26,July,Summer
24,0,79.05,132.5461333,8.117,27,July,Summer
24,0,76.56,132.5667742,8.117,28,July,Summer
24,0,75.27,132.5825806,8.117,29,July,Summer
24,0,75.91,132.5983871,8.117,30,July,Summer
24,0,74.54,132.6141935,8.117,31,August,Summer
24,0,74.17,132.63,8.117,32,August,Summer
24,0,72.17,132.6616129,8.117,33,August,Summer
24,0,67.0,132.6932258,8.117,34,August,Summer
24,0,73.52,132.7248387,8.117,35,September,Summer
24,1,67.11,132.7564516,8.117,36,September,Summer
24,0,60.31,132.7670667,8.117,37,September,Summer
24,0,64.3,132.7619333,8.117,38,September,Summer
24,0,66.88,132.7568,8.275,39,October,Fall
24,0,54.82,132.7516667,8.275,40,October,Fall
24,0,52.83,132.7633548,8.275,41,October,Fall
24,0,48.69,132.8170968,8.275,42,October,Fall
24,0,57.29,132.8708387,8.275,43,October,Fall
24,0,42.2,132.9245806,8.275,44,November,Fall
24,0,41.76,132.9783226,8.275,45,November,Fall
24,0,45.63,132.9172,8.275,46,November,Fall
24,1,41.92,132.8369333,8.275,47,November,Fall
24,0,37.08,132.7566667,8.275,48,December,Fall
24,0,27.11,132.6764,8.275,49,December,Fall
24,0,27.99,132.6804516,8.275,50,December,Fall
24,0,27.74,132.7477419,8.275,51,December,Fall
24,1,25.9,132.8150323,8.275,52,December,Fall
24,0,30.72,132.8823226,8.252,1,January,Winter
24,0,22.41,132.9510645,8.252,2,January,Winter
24,0,23.69,133.0285161,8.252,3,January,Winter
24,0,17.91,133.1059677,8.252,4,January,Winter
24,0,23.83,133.1834194,8.252,5,February,Winter
24,1,26.51,133.260871,8.252,6,February,Winter
24,0,34.04,133.3701429,8.252,7,February,Winter
24,0,26.09,133.4921429,8.252,8,February,Winter
24,0,31.36,133.6141429,8.252,9,March,Winter
24,0,39.51,133.7361429,8.252,10,March,Winter
24,0,43.39,133.8492258,8.252,11,March,Winter
24,0,36.88,133.9587419,8.252,12,March,Winter
24,0,35.73,134.0682581,8.212,13,April,Spring
24,0,44.7,134.1777742,8.212,14,April,Spring
24,0,52.36,134.2784667,8.212,15,April,Spring
24,0,46.0,134.3571,8.212,16,April,Spring
24,0,60.48,134.4357333,8.212,17,April,Spring
24,0,55.75,134.5143667,8.212,18,May,Spring
24,0,58.49,134.593,8.212,19,May,Spring
24,0,59.84,134.6803871,8.212,20,May,Spring
24,0,65.74,134.7677742,8.212,21,May,Spring
24,0,73.12,134.8551613,8.212,22,June,Spring
24,0,70.02,134.9425484,8.212,23,June,Spring
24,0,64.34,135.0837333,8.212,24,June,Spring
24,0,68.88,135.2652667,8.212,25,June,Spring
24,0,70.27,135.4468,8.358,26,July,Summer
24,0,72.56,135.6283333,8.358,27,July,Summer
24,0,74.43,135.7837419,8.358,28,July,Summer
24,0,79.29,135.8738387,8.358,29,July,Summer
24,0,74.84,135.9639355,8.358,30,July,Summer
24,0,74.64,136.0540323,8.358,31,August,Summer
24,0,72.52,136.144129,8.358,32,August,Summer
24,0,69.93,136.183129,8.358,33,August,Summer
24,0,69.94,136.2136129,8.358,34,August,Summer
24,0,68.14,136.2440968,8.358,35,September,Summer
24,1,68.32,136.2745806,8.358,36,September,Summer
24,0,65.56,136.3145,8.358,37,September,Summer
24,0,60.61,136.367,8.358,38,September,Summer
24,0,68.0,136.4195,8.358,39,September,Summer
24,0,53.87,136.472,8.454,40,October,Fall
24,0,60.21,136.5150968,8.454,41,October,Fall
24,0,56.6,136.5017742,8.454,42,October,Fall
24,0,48.0,136.4884516,8.454,43,October,Fall
24,0,39.87,136.475129,8.454,44,November,Fall
24,0,46.78,136.4618065,8.454,45,November,Fall
24,0,48.17,136.4666667,8.454,46,November,Fall
24,1,41.83,136.4788,8.454,47,November,Fall
24,0,47.21,136.4909333,8.454,48,December,Fall
24,0,42.3,136.5030667,8.454,49,December,Fall
24,0,36.0,136.5335161,8.454,50,December,Fall
24,0,36.93,136.5883871,8.454,51,December,Fall
24,1,33.45,136.6432581,8.454,52,December,Fall
24,0,32.86,136.698129,8.659,1,January,Winter
24,0,36.5,136.753,8.659,2,January,Winter
24,0,25.73,136.8564194,8.659,3,January,Winter
24,0,31.92,136.9598387,8.659,4,January,Winter
24,0,38.61,137.0632581,8.659,5,February,Winter
24,1,33.82,137.1666774,8.659,6,February,Winter
24,0,33.92,137.2583103,8.659,7,February,Winter
24,0,37.35,137.3411034,8.659,8,February,Winter
24,0,35.36,137.4238966,8.659,9,March,Winter
24,0,41.5,137.5066897,8.659,10,March,Winter
24,0,48.68,137.5843871,8.659,11,March,Winter
24,0,59.51,137.6552903,8.659,12,March,Winter
24,0,47.28,137.7261935,8.659,13,March,Winter
24,0,45.25,137.7970968,8.983,14,April,Spring
24,0,48.65,137.868,8.983,15,April,Spring
24,0,61.05,137.9230667,8.983,16,April,Spring
24,0,49.26,137.9781333,8.983,17,April,Spring
24,0,52.14,138.0332,8.983,18,May,Spring
24,0,58.7,138.0882667,8.983,19,May,Spring
24,0,63.1,138.1065806,8.983,20,May,Spring
24,0,65.79,138.1101935,8.983,21,May,Spring
24,0,71.79,138.1138065,8.983,22,June,Spring
24,0,59.93,138.1174194,8.983,23,June,Spring
24,0,68.28,138.1295333,8.983,24,June,Spring
24,0,72.29,138.1629,8.983,25,June,Spring
24,0,70.4,138.1962667,8.983,26,June,Spring
24,0,77.18,138.2296333,8.953,27,July,Summer
24,0,75.36,138.263,8.953,28,July,Summer
24,0,76.42,138.2331935,8.953,29,July,Summer
24,0,73.62,138.2033871,8.953,30,July,Summer
24,0,73.26,138.1735806,8.953,31,August,Summer
24,0,75.53,138.1437742,8.953,32,August,Summer
24,0,72.87,138.1857097,8.953,33,August,Summer
24,0,68.13,138.2814516,8.953,34,August,Summer
24,0,71.18,138.3771935,8.953,35,August,Summer
24,1,72.81,138.4729355,8.953,36,September,Summer
24,0,64.28,138.5673,8.953,37,September,Summer
24,0,61.25,138.6534,8.953,38,September,Summer
24,0,58.86,138.7395,8.953,39,September,Summer
24,0,60.35,138.8256,8.693,40,October,Fall
24,0,51.64,138.9117,8.693,41,October,Fall
24,0,52.59,138.8336129,8.693,42,October,Fall
24,0,55.16,138.7281613,8.693,43,October,Fall
25,0,21.1,204.2471935,8.187,5,February,Winter
25,1,19.64,204.3857472,8.187,6,February,Winter
25,0,24.16,204.4321004,8.187,7,February,Winter
25,0,29.16,204.4630869,8.187,8,February,Winter
25,0,29.45,204.4940734,8.187,9,March,Winter
25,0,40.05,204.5250598,8.187,10,March,Winter
25,0,45.0,204.3782258,8.187,11,March,Winter
25,0,45.84,204.201755,8.187,12,March,Winter
25,0,47.2,204.0252842,7.856,13,April,Spring
25,0,61.36,203.8488134,7.856,14,April,Spring
25,0,52.16,203.7307486,7.856,15,April,Spring
25,0,46.12,203.6905586,7.856,16,April,Spring
25,0,50.97,203.6503685,7.856,17,April,Spring
25,0,63.67,203.6101784,7.856,18,May,Spring
25,0,50.27,203.6133915,7.856,19,May,Spring
25,0,57.17,203.8770235,7.856,20,May,Spring
25,0,69.31,204.1406556,7.856,21,May,Spring
25,0,69.22,204.4042877,7.856,22,June,Spring
25,0,63.68,204.6679198,7.856,23,June,Spring
25,0,69.56,204.670036,7.856,24,June,Spring
25,0,72.17,204.5675459,7.856,25,June,Spring
25,0,66.42,204.4650559,7.527,26,July,Summer
25,0,75.24,204.3625658,7.527,27,July,Summer
25,0,73.43,204.3571656,7.527,28,July,Summer
25,0,75.37,204.4812188,7.527,29,July,Summer
25,0,71.99,204.605272,7.527,30,July,Summer
25,0,71.79,204.7293252,7.527,31,August,Summer
25,0,72.73,204.8533784,7.527,32,August,Summer
25,0,71.81,204.8217044,7.527,33,August,Summer
25,0,67.15,204.7900305,7.527,34,August,Summer
25,0,71.17,204.7583566,7.527,35,September,Summer
25,1,61.14,204.7266827,7.527,36,September,Summer
25,0,60.13,204.7513279,7.527,37,September,Summer
25,0,65.06,204.8182126,7.527,38,September,Summer
25,0,57.56,204.8850973,7.484,39,October,Fall
25,0,48.46,204.951982,7.484,40,October,Fall
25,0,54.09,205.0137637,7.484,41,October,Fall
25,0,46.73,205.0627881,7.484,42,October,Fall
25,0,55.72,205.1118126,7.484,43,October,Fall
25,0,38.8,205.160837,7.484,44,November,Fall
25,0,40.68,205.2098614,7.484,45,November,Fall
25,0,42.72,205.0992811,7.484,46,November,Fall
25,1,43.43,204.9621,7.484,47,November,Fall
25,0,32.41,204.8249189,7.484,48,December,Fall
25,0,22.65,204.6877378,7.484,49,December,Fall
25,0,21.6,204.6321194,7.484,50,December,Fall
25,0,22.94,204.6376731,7.484,51,December,Fall
25,1,25.89,204.6432267,7.484,52,December,Fall
25,0,29.0,204.6487803,7.343,1,January,Winter
25,0,18.3,204.7026042,7.343,2,January,Winter
25,0,23.21,205.0460497,7.343,3,January,Winter
25,0,18.92,205.3894952,7.343,4,January,Winter
25,0,23.94,205.7329407,7.343,5,February,Winter
25,1,21.18,206.0763862,7.343,6,February,Winter
25,0,38.42,206.3694701,7.343,7,February,Winter
25,0,28.36,206.6424093,7.343,8,February,Winter
25,0,31.59,206.9153485,7.343,9,March,Winter
25,0,36.73,207.1882876,7.343,10,March,Winter
25,0,40.94,207.4283845,7.343,11,March,Winter
25,0,38.51,207.6553444,7.343,12,March,Winter
25,0,28.5,207.8823043,7.287,13,April,Spring
25,0,42.11,208.1092642,7.287,14,April,Spring
25,0,51.43,208.3172811,7.287,15,April,Spring
25,0,45.87,208.4779405,7.287,16,April,Spring
25,0,58.43,208.6386,7.287,17,April,Spring
25,0,49.5,208.7992595,7.287,18,May,Spring
25,0,60.1,208.9599189,7.287,19,May,Spring
25,0,56.56,208.7583165,7.287,20,May,Spring
25,0,67.18,208.556714,7.287,21,May,Spring
25,0,70.69,208.3551116,7.287,22,June,Spring
25,0,71.45,208.1535092,7.287,23,June,Spring
25,0,63.58,208.1265604,7.287,24,June,Spring
25,0,70.71,208.2306018,7.287,25,June,Spring
25,0,66.61,208.3346432,7.274,26,July,Summer
25,0,71.64,208.4386847,7.274,27,July,Summer
25,0,72.67,208.5309337,7.274,28,July,Summer
25,0,78.1,208.5937018,7.274,29,July,Summer
25,0,74.72,208.6564699,7.274,30,July,Summer
25,0,74.0,208.719238,7.274,31,August,Summer
25,0,70.93,208.7820061,7.274,32,August,Summer
25,0,68.09,208.8424359,7.274,33,August,Summer
25,0,66.8,208.902476,7.274,34,August,Summer
25,0,67.2,208.9625161,7.274,35,September,Summer
25,1,67.51,209.0225562,7.274,36,September,Summer
25,0,62.05,209.1893892,7.274,37,September,Summer
25,0,60.28,209.4986126,7.274,38,September,Summer
25,0,60.7,209.807836,7.274,39,September,Summer
25,0,50.82,210.1170595,7.082,40,October,Fall
25,0,58.95,210.4027602,7.082,41,October,Fall
25,0,50.22,210.5473252,7.082,42,October,Fall
25,0,46.28,210.6918901,7.082,43,October,Fall
25,0,40.88,210.8364551,7.082,44,November,Fall
25,0,44.81,210.9810201,7.082,45,November,Fall
25,0,46.41,211.1847207,7.082,46,November,Fall
25,1,43.49,211.4120757,7.082,47,November,Fall
25,0,42.85,211.6394306,7.082,48,December,Fall
25,0,38.69,211.8667856,7.082,49,December,Fall
25,0,33.09,212.0685039,7.082,50,December,Fall
25,0,36.56,212.2360401,7.082,51,December,Fall
25,1,32.42,212.4035763,7.082,52,December,Fall
25,0,30.23,212.5711125,6.961,1,January,Winter
25,0,34.6,212.7386486,6.961,2,January,Winter
25,0,23.87,212.8336399,6.961,3,January,Winter
25,0,32.24,212.9286312,6.961,4,January,Winter
25,0,34.98,213.0236225,6.961,5,February,Winter
25,1,32.47,213.1186138,6.961,6,February,Winter
25,0,32.23,213.2732106,6.961,7,February,Winter
25,0,35.51,213.4725116,6.961,8,February,Winter
25,0,36.01,213.6718127,6.961,9,March,Winter
25,0,37.44,213.8711137,6.961,10,March,Winter
25,0,50.64,214.0167132,6.961,11,March,Winter
25,0,62.7,214.0907105,6.961,12,March,Winter
25,0,47.92,214.1647079,6.961,13,March,Winter
25,0,44.73,214.2387053,7.139,14,April,Spring
25,0,42.46,214.3127027,7.139,15,April,Spring
25,0,57.1,214.3675045,7.139,16,April,Spring
25,0,44.2,214.4223063,7.139,17,April,Spring
25,0,58.76,214.4771081,7.139,18,May,Spring
25,0,59.21,214.5319099,7.139,19,May,Spring
25,0,58.21,214.5485571,7.139,20,May,Spring
25,0,67.69,214.5499425,7.139,21,May,Spring
25,0,69.54,214.5513278,7.139,22,June,Spring
25,0,58.48,214.5527132,7.139,23,June,Spring
25,0,68.34,214.5653243,7.139,24,June,Spring
25,0,73.52,214.606,7.139,25,June,Spring
25,0,69.84,214.6466757,7.139,26,June,Spring
25,0,75.52,214.6873514,7.28,27,July,Summer
25,0,73.87,214.728027,7.28,28,July,Summer
25,0,74.32,214.7331351,7.28,29,July,Summer
25,0,72.98,214.7382432,7.28,30,July,Summer
25,0,72.08,214.7433514,7.28,31,August,Summer
25,0,71.93,214.7484595,7.28,32,August,Summer
25,0,66.99,214.825578,7.28,33,August,Summer
25,0,64.53,214.9567044,7.28,34,August,Summer
25,0,68.55,215.0878309,7.28,35,August,Summer
25,1,72.79,215.2189573,7.28,36,September,Summer
25,0,60.9,215.3583757,7.28,37,September,Summer
25,0,57.6,215.5475459,7.28,38,September,Summer
25,0,54.52,215.7367162,7.28,39,September,Summer
25,0,57.58,215.9258865,7.293,40,October,Fall
25,0,43.74,216.1150568,7.293,41,October,Fall
25,0,51.93,216.1464699,7.293,42,October,Fall
25,0,56.69,216.1515902,7.293,43,October,Fall
26,0,9.55,131.5279032,8.488,5,February,Winter
26,1,18.14,131.5866129,8.488,6,February,Winter
26,0,22.62,131.637,8.488,7,February,Winter
26,0,27.32,131.686,8.488,8,February,Winter
26,0,28.6,131.735,8.488,9,March,Winter
26,0,31.1,131.784,8.488,10,March,Winter
26,0,35.34,131.8242903,8.488,11,March,Winter
26,0,35.26,131.863129,8.488,12,March,Winter
26,0,36.53,131.9019677,8.512,13,April,Spring
26,0,50.13,131.9408065,8.512,14,April,Spring
26,0,36.6,131.9809,8.512,15,April,Spring
26,0,39.68,132.0226667,8.512,16,April,Spring
26,0,40.56,132.0644333,8.512,17,April,Spring
26,0,54.72,132.1062,8.512,18,May,Spring
26,0,39.08,132.152129,8.512,19,May,Spring
26,0,50.81,132.2230323,8.512,20,May,Spring
26,0,61.65,132.2939355,8.512,21,May,Spring
26,0,58.46,132.3648387,8.512,22,June,Spring
26,0,51.62,132.4357419,8.512,23,June,Spring
26,0,53.62,132.4733333,8.512,24,June,Spring
26,0,63.78,132.4976,8.512,25,June,Spring
26,0,58.9,132.5218667,8.445,26,July,Summer
26,0,71.08,132.5461333,8.445,27,July,Summer
26,0,67.66,132.5667742,8.445,28,July,Summer
26,0,65.4,132.5825806,8.445,29,July,Summer
26,0,63.79,132.5983871,8.445,30,July,Summer
26,0,62.93,132.6141935,8.445,31,August,Summer
26,0,61.58,132.63,8.445,32,August,Summer
26,0,62.68,132.6616129,8.445,33,August,Summer
26,0,57.23,132.6932258,8.445,34,August,Summer
26,0,66.93,132.7248387,8.445,35,September,Summer
26,1,54.82,132.7564516,8.445,36,September,Summer
26,0,50.08,132.7670667,8.445,37,September,Summer
26,0,52.47,132.7619333,8.445,38,September,Summer
26,0,57.8,132.7568,8.149,39,October,Fall
26,0,46.81,132.7516667,8.149,40,October,Fall
26,0,39.93,132.7633548,8.149,41,October,Fall
26,0,36.13,132.8170968,8.149,42,October,Fall
26,0,40.3,132.8708387,8.149,43,October,Fall
26,0,30.51,132.9245806,8.149,44,November,Fall
26,0,37.51,132.9783226,8.149,45,November,Fall
26,0,36.73,132.9172,8.149,46,November,Fall
26,1,28.11,132.8369333,8.149,47,November,Fall
26,0,27.73,132.7566667,8.149,48,December,Fall
26,0,16.6,132.6764,8.149,49,December,Fall
26,0,20.61,132.6804516,8.149,50,December,Fall
26,0,21.81,132.7477419,8.149,51,December,Fall
26,1,18.73,132.8150323,8.149,52,December,Fall
26,0,21.13,132.8823226,7.907,1,January,Winter
26,0,16.7,132.9510645,7.907,2,January,Winter
26,0,12.98,133.0285161,7.907,3,January,Winter
26,0,11.17,133.1834194,7.907,5,February,Winter
26,1,15.12,133.260871,7.907,6,February,Winter
26,0,19.63,133.3701429,7.907,7,February,Winter
26,0,16.3,133.4921429,7.907,8,February,Winter
26,0,14.31,133.6141429,7.907,9,March,Winter
26,0,28.13,133.7361429,7.907,10,March,Winter
26,0,31.76,133.8492258,7.907,11,March,Winter
26,0,22.99,133.9587419,7.907,12,March,Winter
26,0,22.99,134.0682581,7.818,13,April,Spring
26,0,29.09,134.1777742,7.818,14,April,Spring
26,0,39.46,134.2784667,7.818,15,April,Spring
26,0,33.81,134.3571,7.818,16,April,Spring
26,0,47.17,134.4357333,7.818,17,April,Spring
26,0,45.0,134.5143667,7.818,18,May,Spring
26,0,48.2,134.593,7.818,19,May,Spring
26,0,48.86,134.6803871,7.818,20,May,Spring
26,0,56.74,134.7677742,7.818,21,May,Spring
26,0,60.49,134.8551613,7.818,22,June,Spring
26,0,59.85,134.9425484,7.818,23,June,Spring
26,0,54.5,135.0837333,7.818,24,June,Spring
26,0,56.94,135.2652667,7.818,25,June,Spring
26,0,59.89,135.4468,7.767,26,July,Summer
26,0,63.34,135.6283333,7.767,27,July,Summer
26,0,64.43,135.7837419,7.767,28,July,Summer
26,0,69.52,135.8738387,7.767,29,July,Summer
26,0,63.32,135.9639355,7.767,30,July,Summer
26,0,63.16,136.0540323,7.767,31,August,Summer
26,0,62.99,136.144129,7.767,32,August,Summer
26,0,60.58,136.183129,7.767,33,August,Summer
26,0,61.1,136.2136129,7.767,34,August,Summer
26,0,59.67,136.2440968,7.767,35,September,Summer
26,1,60.98,136.2745806,7.767,36,September,Summer
26,0,55.19,136.3145,7.767,37,September,Summer
26,0,50.72,136.367,7.767,38,September,Summer
26,0,59.42,136.4195,7.767,39,September,Summer
26,0,46.84,136.472,7.598,40,October,Fall
26,0,53.91,136.5150968,7.598,41,October,Fall
26,0,45.23,136.5017742,7.598,42,October,Fall
26,0,35.06,136.4884516,7.598,43,October,Fall
26,0,31.7,136.475129,7.598,44,November,Fall
26,0,40.08,136.4618065,7.598,45,November,Fall
26,0,37.78,136.4666667,7.598,46,November,Fall
26,1,31.07,136.4788,7.598,47,November,Fall
26,0,36.74,136.4909333,7.598,48,December,Fall
26,0,34.24,136.5030667,7.598,49,December,Fall
26,0,28.24,136.5335161,7.598,50,December,Fall
26,0,22.53,136.5883871,7.598,51,December,Fall
26,1,18.8,136.6432581,7.598,52,December,Fall
26,0,22.94,136.698129,7.467,1,January,Winter
26,0,25.55,136.753,7.467,2,January,Winter
26,0,15.22,136.8564194,7.467,3,January,Winter
26,0,24.16,136.9598387,7.467,4,January,Winter
26,0,25.24,137.0632581,7.467,5,February,Winter
26,1,23.89,137.1666774,7.467,6,February,Winter
26,0,23.9,137.2583103,7.467,7,February,Winter
26,0,28.06,137.3411034,7.467,8,February,Winter
26,0,22.49,137.4238966,7.467,9,March,Winter
26,0,29.03,137.5066897,7.467,10,March,Winter
26,0,35.06,137.5843871,7.467,11,March,Winter
26,0,49.97,137.6552903,7.467,12,March,Winter
26,0,33.33,137.7261935,7.467,13,March,Winter
26,0,33.35,137.7970968,7.489,14,April,Spring
26,0,36.9,137.868,7.489,15,April,Spring
26,0,50.81,137.9230667,7.489,16,April,Spring
26,0,43.6,137.9781333,7.489,17,April,Spring
26,0,40.29,138.0332,7.489,18,May,Spring
